nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y
0.23340439796447754,0.40052613615989685,0.17522768676280975,0.4676104784011841,0.17663761973381042,0.3586881756782532,0.20606839656829834,0.5792965888977051,0.19606781005859375,0.3275569975376129,0.4344465732574463,0.7310575842857361,0.46270883083343506,0.18888507783412933,0.7987853288650513,0.9712982177734375,0.7630785703659058,0.005133781582117081,0.7553755640983582,0.6110876798629761,0.7673670053482056,0.252208411693573
0.403185099363327,0.6660772562026978,0.3508596122264862,0.7203110456466675,0.34439975023269653,0.6104540824890137,0.3171144425868988,0.7723692655563354,0.29157495498657227,0.4813719391822815,0.49895304441452026,0.8195521831512451,0.4375324845314026,0.28182512521743774,0.5919749736785889,0.9780227541923523,0.7471987009048462,0.0660696029663086,0.0,0.0,0.7757840156555176,0.3242012858390808
0.3894854485988617,0.6665909290313721,0.33429694175720215,0.7275623679161072,0.32112208008766174,0.6050353646278381,0.3068270981311798,0.7775163650512695,0.274033784866333,0.4768545627593994,0.4941142499446869,0.8051553964614868,0.43571409583091736,0.298839271068573,0.5750805139541626,0.9604122042655945,0.6859607100486755,0.12203241884708405,0.5905803442001343,0.9734653830528259,0.7406966090202332,0.29525992274284363
0.3883495330810547,0.6645240783691406,0.33942997455596924,0.7215980887413025,0.3260742425918579,0.6035557985305786,0.308319628238678,0.7773342132568359,0.27510035037994385,0.4760456085205078,0.4759666621685028,0.7920519709587097,0.4321000576019287,0.2859220802783966,0.5471987724304199,0.9271618723869324,0.7008313536643982,0.11354466527700424,0.5764972567558289,0.9712075591087341,0.768977165222168,0.3389468789100647
0.3462236523628235,0.3665148913860321,0.2793219983577728,0.4324142634868622,0.28266969323158264,0.3151372969150543,0.27412736415863037,0.5524416565895081,0.2775706648826599,0.2738903760910034,0.4525805413722992,0.7240318655967712,0.4814496636390686,0.2603694498538971,0.0,0.0,0.5350676774978638,0.11253151297569275,0.7478973865509033,0.7028770446777344,0.543712317943573,0.0740843340754509
0.3157171607017517,0.5774629712104797,0.2500078082084656,0.6304084658622742,0.24965667724609375,0.5144915580749512,0.25816234946250916,0.6726943850517273,0.25082117319107056,0.40368229150772095,0.5112568736076355,0.7860236167907715,0.45779335498809814,0.23840582370758057,0.7480939626693726,0.9847307205200195,0.7648537158966064,0.009923762641847134,0.7761777639389038,0.8026987314224243,0.7731611728668213,0.32323145866394043
0.3335084319114685,0.47941237688064575,0.2945113480091095,0.5054028034210205,0.27872028946876526,0.43101394176483154,0.30607694387435913,0.48419055342674255,0.2942163944244385,0.3048630356788635,0.5487794876098633,0.5886445045471191,0.5327603816986084,0.13212987780570984,0.7983207106590271,0.7705764770507812,0.7849960327148438,0.01956319436430931,0.7815071940422058,0.807170569896698,0.7410832643508911,0.45656681060791016
0.3204720616340637,0.5501885414123535,0.25393080711364746,0.6052680015563965,0.2520257234573364,0.4869711399078369,0.26711922883987427,0.6512971520423889,0.26055583357810974,0.3825853765010834,0.5165880918502808,0.7758559584617615,0.4786173105239868,0.22946356236934662,0.7700793743133545,0.9861087799072266,0.7740472555160522,0.013192351907491684,0.7768549919128418,0.773223876953125,0.7757136821746826,0.25770413875579834
0.31649935245513916,0.5859020352363586,0.2588788568973541,0.6403343677520752,0.25573885440826416,0.528347909450531,0.2735019326210022,0.7004495859146118,0.27245885133743286,0.4394267201423645,0.5301696062088013,0.8051404356956482,0.4564431607723236,0.2872615456581116,0.7727136611938477,0.9763795137405396,0.7330334186553955,0.07993876188993454,0.7795672416687012,0.8907086849212646,0.7973229885101318,0.18260537087917328
0.3125178813934326,0.6550454497337341,0.2411624789237976,0.7144768238067627,0.2306825816631317,0.5802764892578125,0.23826581239700317,0.7610544562339783,0.211931973695755,0.4567301869392395,0.49675989151000977,0.8922538161277771,0.43401890993118286,0.2569643259048462,0.0,0.0,0.7238562107086182,0.010896215215325356,0.7254900336265564,0.9645434617996216,0.7693132758140564,0.2506382167339325
0.3232682943344116,0.37840157747268677,0.2530862092971802,0.4473567008972168,0.2575703561306,0.32305091619491577,0.2470552921295166,0.5685199499130249,0.2506006062030792,0.2733651101589203,0.4823929965496063,0.7249998450279236,0.47659623622894287,0.13476534187793732,0.7177945375442505,0.9753877520561218,0.7456890344619751,0.006165177561342716,0.7193991541862488,0.7463215589523315,0.0,0.0
0.32584184408187866,0.6661306023597717,0.25981980562210083,0.7215758562088013,0.257803738117218,0.5979090929031372,0.2522735297679901,0.7741804122924805,0.2544536888599396,0.49364933371543884,0.5001070499420166,0.9124424457550049,0.46423739194869995,0.33600443601608276,0.0,0.0,0.7457897663116455,0.10358406603336334,0.7810797095298767,0.9067720174789429,0.7804610729217529,0.2859577238559723
0.33653146028518677,0.4875890910625458,0.29830604791641235,0.51392662525177,0.27982455492019653,0.445331335067749,0.3124406337738037,0.49089932441711426,0.28938382863998413,0.3274104595184326,0.5501658320426941,0.5778551697731018,0.4936589002609253,0.13868401944637299,0.8204068541526794,0.7120614051818848,0.8271762132644653,0.05921497568488121,0.7621092796325684,0.7384452819824219,0.7774404287338257,0.451224148273468
0.37916022539138794,0.6547219753265381,0.30430445075035095,0.7221815586090088,0.3038470447063446,0.584985613822937,0.2564554214477539,0.7867487668991089,0.25375449657440186,0.4706111550331116,0.4671775698661804,0.9093028903007507,0.43485474586486816,0.3366961181163788,0.0,0.0,0.7974919676780701,0.08910771459341049,0.7857348322868347,0.8787131309509277,0.7424842119216919,0.3787073493003845
0.38010174036026,0.6549375653266907,0.3077443242073059,0.719253420829773,0.30557122826576233,0.584859311580658,0.2607235610485077,0.7829363346099854,0.25401389598846436,0.470458984375,0.4682313799858093,0.9108545780181885,0.4379607141017914,0.3302132189273834,0.0,0.0,0.7974644899368286,0.0876358151435852,0.7790958285331726,0.8843414187431335,0.7516458034515381,0.42509135603904724
0.22244632244110107,0.6694371700286865,0.18003767728805542,0.7179316878318787,0.16887789964675903,0.6062914133071899,0.234736829996109,0.7538923025131226,0.22915339469909668,0.49113982915878296,0.47064051032066345,0.8598605394363403,0.4764293432235718,0.33329612016677856,0.0,0.0,0.8019356727600098,0.10704408586025238,0.0,0.0,0.7510995268821716,0.46078312397003174
0.3314105272293091,0.6775664687156677,0.2757193446159363,0.7060110569000244,0.2642941474914551,0.6214576363563538,0.2629648745059967,0.6911028623580933,0.21840274333953857,0.46379750967025757,0.4586319327354431,0.7226473093032837,0.3722447156906128,0.23633968830108643,0.7821032404899597,0.8632013201713562,0.801650881767273,0.041484564542770386,0.8403167724609375,0.5728907585144043,0.8158018589019775,0.3332708775997162
0.29882562160491943,0.5645824670791626,0.2519547939300537,0.5777695178985596,0.22654598951339722,0.5302342176437378,0.20825187861919403,0.4609762132167816,0.1553112268447876,0.3343943953514099,0.5220005512237549,0.4412141442298889,0.33922410011291504,0.08837775886058807,0.7818155288696289,0.7331411242485046,0.8192732334136963,0.24365204572677612,0.8008075952529907,0.7443367838859558,0.7566424608230591,0.6334415078163147
0.36027514934539795,0.7264696955680847,0.29964274168014526,0.7610332369804382,0.28314638137817383,0.6738795042037964,0.2594173550605774,0.7371980547904968,0.21914613246917725,0.516268253326416,0.4100252091884613,0.7332296371459961,0.353063702583313,0.2827523350715637,0.687689483165741,0.8514691591262817,0.8131740093231201,0.05751989409327507,0.7289743423461914,0.8997677564620972,0.8198094367980957,0.5662112832069397
0.38066336512565613,0.6541224122047424,0.3100243806838989,0.7189568877220154,0.3054868280887604,0.5845984816551208,0.2593468427658081,0.7823084592819214,0.25512754917144775,0.47173556685447693,0.4641162157058716,0.9043561220169067,0.4361411929130554,0.32999807596206665,0.0,0.0,0.7932270765304565,0.09117435663938522,0.0,0.0,0.7581895589828491,0.43272385001182556
0.410017728805542,0.39610156416893005,0.3582257628440857,0.41807982325553894,0.3316515386104584,0.39451760053634644,0.23192159831523895,0.3019998371601105,0.20332515239715576,0.23109637200832367,0.45033106207847595,0.23648202419281006,0.0,0.0,0.7337538003921509,0.3709520697593689,0.6702958345413208,0.2721206843852997,0.737507700920105,0.48946958780288696,0.7305892705917358,0.43291980028152466
0.31488388776779175,0.3914176821708679,0.25231194496154785,0.39234572649002075,0.25100231170654297,0.37884995341300964,0.1846325695514679,0.20687036216259003,0.17982244491577148,0.20352803170681,0.4778619706630707,0.18533599376678467,0.4761445224285126,0.019215073436498642,0.7989823222160339,0.29332974553108215,0.7271825671195984,0.23032575845718384,0.7506796717643738,0.4345937967300415,0.7348809242248535,0.41778337955474854
0.247107595205307,0.6575499773025513,0.20059379935264587,0.7060060501098633,0.19341522455215454,0.5906820297241211,0.2394428700208664,0.7441040277481079,0.24234524369239807,0.4848957061767578,0.4775323271751404,0.8726072311401367,0.47693073749542236,0.33340972661972046,0.0,0.0,0.8024465441703796,0.12395939230918884,0.0,0.0,0.7570469379425049,0.48087453842163086
0.23641806840896606,0.7093654870986938,0.19278696179389954,0.7290028929710388,0.16290965676307678,0.6813845038414001,0.16482782363891602,0.6303198933601379,0.12539926171302795,0.4736589193344116,0.515184223651886,0.6005977988243103,0.28991952538490295,0.27175480127334595,0.7773345708847046,0.7049704790115356,0.6454046964645386,0.11220455169677734,0.7376887202262878,0.875077486038208,0.7312062978744507,0.859184205532074
0.3464168310165405,0.7241692543029785,0.28018856048583984,0.7508738040924072,0.272487998008728,0.6756454706192017,0.23967766761779785,0.7295498847961426,0.2096710205078125,0.5029207468032837,0.3957750201225281,0.7308148741722107,0.35606878995895386,0.27305275201797485,0.7759189605712891,0.8914531469345093,0.8044561147689819,0.03345569968223572,0.8445940017700195,0.8826251029968262,0.8255285620689392,0.5846589803695679
0.2528665363788605,0.5676500201225281,0.20310461521148682,0.5812119841575623,0.1760544627904892,0.529423177242279,0.1654493659734726,0.4798144996166229,0.11503051221370697,0.32353222370147705,0.4718744158744812,0.45711469650268555,0.31402432918548584,0.08553726971149445,0.0,0.0,0.7560445666313171,0.2944351136684418,0.7564968466758728,0.7597559690475464,0.6955184936523438,0.65721195936203
0.248633474111557,0.3643990755081177,0.19993256032466888,0.43065404891967773,0.2051323503255844,0.32066822052001953,0.2532115578651428,0.5279670357704163,0.24344521760940552,0.2787812352180481,0.4792707860469818,0.6630265712738037,0.48271721601486206,0.1367405652999878,0.7656747102737427,0.7951627969741821,0.0,0.0,0.7493634223937988,0.5266258716583252,0.7324460744857788,0.14953279495239258
0.3626790940761566,0.4822273254394531,0.31229251623153687,0.5003843307495117,0.3021966814994812,0.4642657935619354,0.25269705057144165,0.40382903814315796,0.14577120542526245,0.32328835129737854,0.5084354281425476,0.40882620215415955,0.34835517406463623,0.051927849650382996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24137696623802185,0.5553125739097595,0.19316962361335754,0.5863626003265381,0.16243727505207062,0.5438051819801331,0.16735248267650604,0.5723332166671753,0.05419151112437248,0.36448797583580017,0.3453267514705658,0.4722749590873718,0.19895587861537933,0.14940722286701202,0.0,0.0,0.0,0.0,0.6131382584571838,0.574551522731781,0.5833171010017395,0.423642635345459
0.3111940324306488,0.42987871170043945,0.23857831954956055,0.46383556723594666,0.2685237228870392,0.416862815618515,0.1679893434047699,0.6590377688407898,0.21315616369247437,0.5288614630699158,0.3478775918483734,0.9010751247406006,0.49152398109436035,0.5745071172714233,0.8183571696281433,0.7561103105545044,0.7697944045066833,0.49551641941070557,0.7081546187400818,0.35830914974212646,0.7251055240631104,0.29727134108543396
0.33843421936035156,0.2965879440307617,0.2609446346759796,0.35005950927734375,0.2750212550163269,0.27300289273262024,0.21849113702774048,0.5205631256103516,0.24804411828517914,0.30478885769844055,0.3537949025630951,0.7445793151855469,0.4169997572898865,0.27825528383255005,0.7552875280380249,0.9416629076004028,0.7360705733299255,0.13960261642932892,0.814846396446228,0.5776059031486511,0.8530527353286743,0.14359493553638458
0.21571186184883118,0.5645501613616943,0.17055362462997437,0.5690873861312866,0.16191676259040833,0.5476661920547485,0.16340073943138123,0.6165450811386108,0.156768798828125,0.5484871864318848,0.2899741530418396,0.5970990061759949,0.3349020481109619,0.6292681097984314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39611589908599854,0.21289539337158203,0.3313031792640686,0.23948006331920624,0.3517274558544159,0.18821583688259125,0.23714904487133026,0.4161860942840576,0.310696542263031,0.24327777326107025,0.44319140911102295,0.7048959136009216,0.5415582656860352,0.3510773181915283,0.0,0.0,0.7093960046768188,0.24807676672935486,0.0,0.0,0.7565855979919434,0.06832101196050644
0.3430957794189453,0.6711263060569763,0.2912931442260742,0.6911754012107849,0.2783850431442261,0.6579738259315491,0.22446492314338684,0.5928102731704712,0.18789802491664886,0.4942922294139862,0.5069031119346619,0.5164539813995361,0.32503849267959595,0.22931258380413055,0.7661288976669312,0.6651512384414673,0.0,0.0,0.7416695952415466,0.7619302272796631,0.6760029792785645,0.6365174055099487
0.4271509647369385,0.5035363435745239,0.37381917238235474,0.5083900690078735,0.36985477805137634,0.500248372554779,0.30042314529418945,0.3952370285987854,0.289630651473999,0.3640820384025574,0.4734620749950409,0.2960973381996155,0.40996217727661133,0.1294362097978592,0.7863681316375732,0.360348641872406,0.0,0.0,0.7715860605239868,0.5663918852806091,0.7522220611572266,0.5280469655990601
0.44637876749038696,0.6618955135345459,0.4072016179561615,0.6747634410858154,0.3938342332839966,0.6452823877334595,0.3504755198955536,0.5867682695388794,0.31747880578041077,0.5026219487190247,0.5349434614181519,0.5045452117919922,0.45338213443756104,0.2864997982978821,0.746982753276825,0.7093818187713623,0.7877726554870605,0.4991437792778015,0.7663211226463318,0.8396549224853516,0.7609620094299316,0.776481568813324
0.35852938890457153,0.25146105885505676,0.27679651975631714,0.31022167205810547,0.29856157302856445,0.22910580039024353,0.21545642614364624,0.47937655448913574,0.2654629945755005,0.28036990761756897,0.34977632761001587,0.7059177160263062,0.4415908455848694,0.26731449365615845,0.7592803835868835,0.9168184995651245,0.7425286173820496,0.10860654711723328,0.803743839263916,0.5525146722793579,0.7380791902542114,0.08474420011043549
0.43993037939071655,0.6647136211395264,0.40245017409324646,0.676535964012146,0.3904121518135071,0.645934522151947,0.3506680428981781,0.5871765613555908,0.31852465867996216,0.5017386674880981,0.5325665473937988,0.5063146352767944,0.4571230113506317,0.28106582164764404,0.7503568530082703,0.6896857023239136,0.7900031805038452,0.4739654064178467,0.7745007276535034,0.8460874557495117,0.7680442333221436,0.7592356204986572
0.4641672372817993,0.6780399084091187,0.4211370348930359,0.6921205520629883,0.4038480222225189,0.6584604978561401,0.37144410610198975,0.6078737378120422,0.3307785987854004,0.5091803073883057,0.5162001848220825,0.5069688558578491,0.4115702509880066,0.2928788661956787,0.7777464389801025,0.6319997310638428,0.7383449077606201,0.4126940965652466,0.7917231321334839,0.7556225657463074,0.792449414730072,0.7128208875656128
0.4548587501049042,0.6628804802894592,0.4131358861923218,0.6806735992431641,0.3931470513343811,0.6388027667999268,0.3743543326854706,0.6122928857803345,0.3165013790130615,0.49543237686157227,0.5378482937812805,0.5126227140426636,0.45701050758361816,0.2657962143421173,0.7463464736938477,0.673123300075531,0.7783762812614441,0.4617522656917572,0.7666821479797363,0.8285045623779297,0.7651599645614624,0.73954838514328
0.329734206199646,0.6793065071105957,0.26457199454307556,0.7061070799827576,0.25926390290260315,0.6223191022872925,0.2502302825450897,0.6921147704124451,0.21427713334560394,0.45629554986953735,0.443284273147583,0.7131492495536804,0.3515051603317261,0.23857764899730682,0.7797333598136902,0.8530787229537964,0.7888550758361816,0.018783915787935257,0.851703405380249,0.8623926639556885,0.8109485507011414,0.5241743326187134
0.333050012588501,0.48629772663116455,0.2929772734642029,0.4937421977519989,0.2725690007209778,0.45577889680862427,0.26579052209854126,0.37547439336776733,0.23125240206718445,0.29628223180770874,0.5476717948913574,0.3799247443675995,0.4405573606491089,0.1239079087972641,0.7901438474655151,0.5993152856826782,0.8055688142776489,0.35916396975517273,0.7627240419387817,0.7536814212799072,0.7099429368972778,0.6379225850105286
0.31308451294898987,0.5138304233551025,0.24907150864601135,0.5446533560752869,0.2821027934551239,0.5072472095489502,0.23115520179271698,0.7105526328086853,0.257968008518219,0.5912420153617859,0.42487403750419617,0.898317813873291,0.548664927482605,0.6027823686599731,0.7545954585075378,0.6301459670066833,0.8035168647766113,0.46394670009613037,0.7242095470428467,0.3483632802963257,0.7424809336662292,0.29096782207489014
0.29607725143432617,0.5831896066665649,0.24543826282024384,0.6068262457847595,0.2279345989227295,0.5310381650924683,0.2568283677101135,0.5650915503501892,0.2351154088973999,0.38595032691955566,0.523361325263977,0.679356038570404,0.45990678668022156,0.18749287724494934,0.8140107989311218,0.8143757581710815,0.8113565444946289,0.11653932929039001,0.8466829061508179,0.761080265045166,0.8044244647026062,0.4981704354286194
0.30322399735450745,0.4171934127807617,0.244724303483963,0.42543014883995056,0.21991941332817078,0.3841778039932251,0.20469871163368225,0.28238004446029663,0.1788577288389206,0.18958085775375366,0.4999927282333374,0.26316753029823303,0.5059455633163452,0.022288668900728226,0.0,0.0,0.0,0.0,0.6931742429733276,0.578140377998352,0.5875906944274902,0.3314221203327179
0.4025382697582245,0.766166627407074,0.32749122381210327,0.7622997164726257,0.33085376024246216,0.7565211057662964,0.3426617383956909,0.7324076890945435,0.3487858176231384,0.7312659025192261,0.534895122051239,0.6199874877929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4153285026550293,0.7552790641784668,0.3568600118160248,0.7255457639694214,0.36495232582092285,0.7718836665153503,0.3672003149986267,0.6543446779251099,0.4074952304363251,0.7884213924407959,0.5458287000656128,0.44908127188682556,0.0,0.0,0.0,0.0,0.0,0.0,0.766368567943573,0.293438583612442,0.0,0.0
0.4460025727748871,0.7041601538658142,0.40090212225914,0.6952965259552002,0.4073027968406677,0.7085953950881958,0.39205703139305115,0.6147087812423706,0.0,0.0,0.5425265431404114,0.44963201880455017,0.6007112860679626,0.9167028665542603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4099634289741516,0.31941163539886475,0.4356508255004883,0.3570525050163269,0.0,0.0,0.44524213671684265,0.3424015939235687,0.5992581844329834,0.021621888503432274,0.6098799109458923,0.43784984946250916,0.7362062335014343,0.5989792346954346,0.7375097274780273,0.6031264662742615,0.6101714372634888,0.6521139144897461,0.0,0.0
0.37333711981773376,0.7388520240783691,0.32480427622795105,0.7325922250747681,0.0,0.0,0.3289144039154053,0.5980752110481262,0.0,0.0,0.0,0.0,0.5228158235549927,0.5007811188697815,0.0,0.0,0.6822540760040283,0.20370958745479584,0.0,0.0,0.0,0.0
0.3666287362575531,0.6440478563308716,0.3218434453010559,0.5976694226264954,0.33576226234436035,0.684497058391571,0.36952173709869385,0.509735107421875,0.0,0.0,0.5674294233322144,0.34791624546051025,0.6150931119918823,0.8576509952545166,0.7390111684799194,0.12322114408016205,0.0,0.0,0.7900665998458862,0.36569249629974365,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3750089406967163,0.6525821685791016,0.557296633720398,0.36998841166496277,0.6071460247039795,0.8106688857078552,0.0,0.0,0.505905270576477,0.8357102274894714,0.0,0.0,0.5016670227050781,0.8725067973136902
0.4412916898727417,0.7890814542770386,0.38706260919570923,0.8667278289794922,0.42180782556533813,0.8738003969192505,0.0,0.0,0.39860981702804565,0.6904072165489197,0.5079543590545654,0.4040353000164032,0.0,0.0,0.0,0.0,0.4177306592464447,0.8597205877304077,0.0,0.0,0.46739381551742554,0.8319997787475586
0.0,0.0,0.0,0.0,0.0,0.0,0.3663676679134369,0.541972815990448,0.35335588455200195,0.6505894660949707,0.5486597418785095,0.3281899094581604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4544146656990051,0.8381712436676025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3514570891857147,0.6344681978225708,0.5591158270835876,0.3327884078025818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5056281089782715,0.8546153903007507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185773372650146,0.40655434131622314,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3901168704032898,0.40442347526550293,0.3656223714351654,0.3097172677516937,0.39568179845809937,0.4774050712585449,0.3602030277252197,0.3163914680480957,0.5805888772010803,0.625678539276123,0.5721162557601929,0.22424891591072083,0.7545156478881836,0.8376449346542358,0.0,0.0,0.827549159526825,0.985969066619873,0.5103932023048401,0.2108767032623291
0.41804346442222595,0.4755973219871521,0.373818963766098,0.5060591697692871,0.38249802589416504,0.45297905802726746,0.37458667159080505,0.5993795394897461,0.38383710384368896,0.4483215808868408,0.5489439368247986,0.736975371837616,0.547718346118927,0.45768070220947266,0.719831109046936,0.6789072751998901,0.0,0.0,0.0,0.0,0.5633447170257568,0.30428093671798706
0.39659613370895386,0.6702236533164978,0.0,0.0,0.0,0.0,0.0,0.0,0.34927570819854736,0.6591842174530029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3439895510673523,0.40020573139190674,0.28920304775238037,0.41624194383621216,0.2732667922973633,0.38266921043395996,0.20977148413658142,0.2726026475429535,0.18353721499443054,0.1970333307981491,0.4633086919784546,0.2298462837934494,0.43897148966789246,0.011898526921868324,0.7779229879379272,0.341865599155426,0.7376805543899536,0.22675880789756775,0.7448999881744385,0.5031473636627197,0.7308578491210938,0.4151875972747803
0.0,0.0,0.0,0.0,0.0,0.0,0.3693975806236267,0.5063624382019043,0.0,0.0,0.5531042218208313,0.37126535177230835,0.5752836465835571,0.8847750425338745,0.7226749658584595,0.22033528983592987,0.0,0.0,0.8254870772361755,0.053308844566345215,0.7086204886436462,0.9769846796989441
